ID_Trabajador,Nombre_Completo,RUT,Tipo_Turno,Nombre_Turno,Cargo,Es_Conductor,Fecha_Registro,Estado_Asistencia
TRB-014,Mario Núñez Navarro,15.369.062-6,4x3,Turno A,Ayudante de Operaciones,No,2024-03-06 00:00:00,Presente
TRB-006,Francisco Núñez Morales,15.224.730-3,4x3,Turno C,Bodeguero,No,2024-03-17 00:00:00,Presente 
TRB-113,Alfredo Aguilar García,22.546.631-9,7x7,Turno E,Operador de Equipo,Sí,2024-03-31 00:00:00,Presente
TRB-114,Jorge Cortés Soto,17.062.461-0,7x7,Turno E,Ayudante de Operaciones,No,26-03-2024,Presente
TRB-119,Carlos Tapia Ramos,10.872.694-6,7x7,Turno E,Controlista,No,2024-03-03 00:00:00,Presente
TRB-066,Diego Díaz Navarro,21.635.762-0,4x3,Turno C,Operador de Planta,No,2024-03-05 00:00:00,Licencia Médica
TRB-020,Andrés Morales Silva,22.165.337-8,4x3,Turno A,Operador de Equipo,Sí,2024-03-29 00:00:00,Presente
TRB-088,Pablo Salas Pérez,16.361.706-4,7x7,Turno D,Supervisor de Turno,No,2024-03-20 00:00:00,Presente
TRB-049,Sergio López Vargas,21.548.459-9,4x3,Turno A,Técnico de Mantenimiento,No,2024-03-18 00:00:00,Presente
TRB-057,Carlos Navarro Reyes,11.475.786-1,4x3,Turno C,Controlista,No,2024-03-11 00:00:00,Presente
TRB-085,Ignacio Acuña Valenzuela,10.443.709-5,7x7,Turno D,Operador de Equipo,Sí,2024-03-29 00:00:00,Presente
TRB-084,,12.944.378-2,7x7,Turno D,Operador de Planta,No,2024-03-22 00:00:00,Licencia Médica
TRB-004,Tomás Ramos Sandoval,22.076.749-3,4x3,Turno C,Operador de Equipo,Sí,2024-03-23 00:00:00,Presente
TRB-041,Ignacio López Poblete,11.285.271-9,4x3,Turno B,Ayudante de Operaciones,No,2024-03-30 00:00:00,Presente
TRB-113,Alfredo Aguilar García,22.546.631-9,7x7,Turno E,Operador de Equipo,Sí,20/03/2024,
TRB-022,Tomás González Rojas,16.953.167-6,4x3,Turno C,Mecánico,No,2024-03-04 00:00:00,Presente
TRB-012,Roberto Bravo Díaz,15.029.889-K,4x3,Turno C,Electricista,No,05/03/2024,Permiso
TRB-115,Fernando Contreras Núñez,18.814.747-K,7x7,Turno E,Ayudante de Operaciones,No,2024-03-09 00:00:00,Presente
TRB-109,Diego Contreras Rodríguez,18.467.548-K,7x7,Turno D,Mecánico,No,2024-03-12 00:00:00,P
TRB-008,Sebastián Muñoz Salas,12.188.470-4,4x3,Turno B,Operador de Camión,Sí,2024-03-11 00:00:00,Ausente
TRB-022,Tomás González Rojas,16.953.167-6,4x3,Turno C,Mecánico,No,2024-03-22 00:00:00,Presente
TRB-062,Roberto Poblete Navarro,22.350.791-3,4x3,Turno A,Mecánico,No,2024-03-08 00:00:00,Presente
TRB-052,Alejandro Vargas Flores,21.280.369-3,4x3,Turno B,Operador de Planta,No,09/03/2024,Presente
TRB-067,Ignacio Silva Soto,21.834.304-K,4x3,Turno C,Supervisor de Turno,No,2024-03-14 00:00:00,Presente
TRB-050,Ignacio Contreras Miranda,9.333.508-2,4x3,Turno A,Operador de Camión,Sí,2024-03-29 00:00:00,Ausente
TRB-051,Alfredo Contreras Cisternas,18.615.610-2,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-20 00:00:00,Permiso
TRB-065,Eduardo Muñoz Díaz,15.048.998-9,4x3,Turno A,Mecánico,No,2024-03-12 00:00:00,Presente
TRB-045,Tomás Aguilar Morales,14.371.915-4,4x3,Turno B,Bodeguero,No,16/03/2024,Presente
TRB-001,Luis Núñez Vargas,15.489.709-7,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-15 00:00:00,Presente
TRB-041,Ignacio López Poblete,11.285.271-9,4x3,Turno B,Ayudante de Operaciones,No,2024-03-29 00:00:00,Presente
TRB-009,Tomás Vega Valenzuela,20.134.457-3,4x3,Turno B,Técnico de Mantenimiento,No,2024-03-01 00:00:00,Presente
TRB-110,Cristian López Contreras,16.148.673-6,7x7,Turno E,Bodeguero,No,2024-03-07 00:00:00,Presente
TRB-037,Cristian García García,22.463.677-6,4x3,Turno B,Bodeguero,No,2024-03-05 00:00:00,Permiso
TRB-023,Andrés Vega Cortés,13.306.893-7,4x3,Turno C,Electricista,No,2024-03-26 00:00:00,Presente
TRB-108,Roberto Miranda Miranda,11.843.085-9,7x7,Turno E,Electricista,No,2024-03-28 00:00:00,Ausente
TRB-051,Alfredo Contreras Cisternas,18.615.610-2,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-14 00:00:00,PRESENTE
TRB-084,Mauricio Castro Ramos,12.944.378-2,7x7,Turno D,Operador de Planta,No,2024-03-20 00:00:00,Presente
TRB-059,Sergio Torres Espinoza,14.831.592-2,4x3,Turno B,Mecánico,No,2024-03-18 00:00:00,Presente
TRB-006,Francisco Núñez Morales,15.224.730-3,4x3,Turno C,Bodeguero,No,2024-03-07 00:00:00,Permiso
TRB-006,Francisco Núñez Morales,15.224.730-3,4x3,Turno C,Bodeguero,No,2024-03-23 00:00:00,Presente
TRB-120,Jaime Navarro Vargas,23.975.033-8,7x7,Turno D,Bodeguero,No,2024-03-14 00:00:00,Presente
TRB-093,Francisco Carrasco Sandoval,10.703.737-3,7x7,Turno D,Mecánico,No,2024-03-04 00:00:00,Presente
TRB-091,Gonzalo Flores Vargas,17.305.024-0,7x7,Turno D,Ayudante de Operaciones,No,2024-03-05 00:00:00,Presente
TRB-077,Rodrigo Espinoza Valenzuela,18.533.261-6,7x7,Turno E,Bodeguero,No,2024-03-15 00:00:00,Presente
TRB-060,Marcelo Aguilar Flores,9.704.528-3,4x3,Turno C,Mecánico,No,2024-03-02 00:00:00,Presente
TRB-018,Tomás Sandoval Flores,22.375.853-3,4x3,Turno A,Operador de Planta,No,2024-03-13 00:00:00,Presente
TRB-039,Francisco García Vargas,14.428.696-0,4x3,Turno A,Bodeguero,No,14-03-2024,Presente
TRB-081,Ricardo Torres Cortés,18.812.889-0,7x7,Turno D,Mecánico,No,2024-03-11 00:00:00,Ausente
TRB-027,Andrés Bravo Reyes,16.034.686-8,4x3,Turno B,Operador de Equipo,Sí,2024-03-09 00:00:00,Presente
TRB-115,Fernando Contreras Núñez,18.814.747-K,7x7,Turno E,Ayudante de Operaciones,No,2024-03-19 00:00:00,Presente
TRB-054,Esteban García López,15.152.271-8,4x3,Turno B,Operador de Camión,Sí,2024-03-20 00:00:00,Presente
TRB-084,Mauricio Castro Ramos,12.944.378-2,7x7,Turno D,Operador de Planta,No,2024-03-07 00:00:00,Presente
TRB-076,Fernando González Tapia,14.611.401-6,7x7,Turno E,Operador de Equipo,Sí,2024-03-06 00:00:00,Ausente
TRB-013,Rodrigo Miranda Silva,16.214.491-K,4x3,Turno C,Mecánico,No,2024-03-01 00:00:00,Presnte
TRB-112,Fernando Bravo López,24.977.226-7,7x7,Turno E,Controlista,No,2024-03-26 00:00:00,presente
TRB-102,Miguel Pérez Flores,20.720.614-8,7x7,Turno D,Ayudante de Operaciones,No,2024-03-03 00:00:00,Presente
TRB-025,,13.128.434-9,4x3,Turno C,Mecánico,No,2024-03-28 00:00:00,Presente
TRB-115,Fernando Contreras Núñez,18.814.747-K,7x7,Turno E,Ayudante de Operaciones,No,20-03-2024,Presente
TRB-118,Raúl Flores Espinoza,17.383.781-K,7x7,Turno E,Operador de Planta,No,2024-03-07 00:00:00,Presente
TRB-100,Roberto Salas Herrera,8.904.843-5,7x7,Turno E,Bodeguero,No,2024-03-13 00:00:00,Presente
TRB-003,Felipe Torres Castro,24.956.909-7,4x3,Turno A,Operador de Equipo,Sí,2024-03-03 00:00:00,presente
TRB-051,Alfredo Contreras Cisternas,18.615.610-2,4x3,Turno C,Técnico de Mantenimiento,No,27/03/2024,Ausente
TRB-036,Esteban Cisternas Acuña,16.153.634-2,4x3,Turno C,Supervisor de Turno,No,2024-03-30 00:00:00,Ausente
TRB-012,Roberto Bravo Díaz,15.029.889-K,4x3,Turno C,Electricista,No,2024-03-12 00:00:00,Presente
TRB-119,Carlos Tapia Ramos,10.872.694-6,7x7,Turno E,Controlista,No,2024-03-17 00:00:00,Presente
TRB-097,Carlos Díaz Reyes,21.085.780-K,7x7,Turno E,Ayudante de Operaciones,No,2024-03-17 00:00:00,Presnte
TRB-093,Francisco Carrasco Sandoval,10.703.737-3,7x7,Turno D,Mecánico,No,2024-03-19 00:00:00,Presente
TRB-107,Andrés Cisternas Torres,23.603.951-K,,Turno D,Ayudante de Operaciones,No,17-03-2024,Presente
TRB-081,Ricardo Torres Cortés,18.812.889-0,7x7,Turno D,Mecánico,No,13-03-2024,presente
TRB-110,Cristian López Contreras,16.148.673-6,7x7,Turno E,Bodeguero,No,2024-03-18 00:00:00,Licencia Médica
TRB-008,Sebastián Muñoz Salas,12.188.470-4,4x3,Turno B,Operador de Camión,Sí,2024-03-25 00:00:00,Presente
TRB-053,Daniel Carrasco López,8.312.574-8,4x3,Turno A,Mecánico,No,08/03/2024,Presente
TRB-068,Francisco Araya Vargas,16.952.514-5,4x3,Turno A,Supervisor de Turno,No,2024-03-31 00:00:00,Presente
TRB-077,Rodrigo Espinoza Valenzuela,18.533.261-6,7x7,Turno E,Bodeguero,No,2024-03-05 00:00:00,Presente 
TRB-036,Esteban Cisternas Acuña,16.153.634-2,4x3,Turno C,Supervisor de Turno,No,2024-03-22 00:00:00,Presente
TRB-068,Francisco Araya Vargas,16.952.514-5,4x3,Turno A,Supervisor de Turno,No,2024-03-03 00:00:00,Presente
TRB-003,Felipe Torres Castro,24.956.909-7,4x3,Turno A,Operador de Equipo,Sí,2024-03-11 00:00:00,Presente
TRB-011,Diego Pizarro Núñez,23.213.925-0,4x3,Turno A,Operador de Planta,No,2024-03-14 00:00:00,Presente
TRB-118,Raúl Flores Espinoza,17.383.781-K,7x7,Turno E,Operador de Planta,No,2024-03-10 00:00:00,Presente
TRB-006,Francisco Núñez Morales,15.224.730-3,4x3,Turno C,Bodeguero,No,2024-03-31 00:00:00,Presente
TRB-024,Sebastián Cáceres Soto,11.570.554-7,4x3,Turno B,Operador de Equipo,Sí,2024-03-09 00:00:00,Presente
TRB-023,Andrés Vega Cortés,13.306.893-7,4x3,Turno C,Electricista,No,2024-03-01 00:00:00,Presente
TRB-057,Carlos Navarro Reyes,11.475.786-1,4x3,Turno C,Controlista,No,03-03-2024,Presente
TRB-053,Daniel Carrasco López,8.312.574-8,4x3,Turno A,Mecánico,No,29/03/2024,Presente
TRB-006,Francisco Núñez Morales,15.224.730-3,4x3,Turno C,Bodeguero,No,2024-03-03 00:00:00,Presente
TRB-105,Héctor López Muñoz,9.041.193-4,7x7,Turno D,Electricista,No,29/03/2024,Presnte
TRB-036,Esteban Cisternas Acuña,16.153.634-2,4x3,Turno C,Supervisor de Turno,No,2024-03-01 00:00:00,Presente
TRB-044,Carlos Pizarro Flores,23.267.547-0,4x3,Turno A,Bodeguero,No,2024-03-28 00:00:00,PRESENTE
TRB-004,Tomás Ramos Sandoval,22.076.749-3,4x3,Turno C,Operador de Equipo,Sí,2024-03-01 00:00:00,Presente
TRB-062,Roberto Poblete Navarro,22.350.791-3,4x3,Turno A,Mecánico,No,2024-03-09 00:00:00,Presente
TRB-114,Jorge Cortés Soto,17.062.461-0,7x7,Turno E,Ayudante de Operaciones,No,2024-03-24 00:00:00,Presente
TRB-027,Andrés Bravo Reyes,16.034.686-8,4x3,Turno B,Operador de Equipo,Sí,2024-03-29 00:00:00,Presente
TRB-092,Gabriel Poblete López,17.587.445-3,7x7,Turno E,Operador de Planta,No,2024-03-11 00:00:00,
TRB-080,Camilo Cisternas Reyes,21.625.621-2,7x7,Turno E,Supervisor de Turno,No,2024-03-26 00:00:00,Presente
TRB-041,Ignacio López Poblete,11.285.271-9,4x3,Turno B,Ayudante de Operaciones,No,2024-03-15 00:00:00,PRESENTE
TRB-078,Marcelo Reyes Araya,18.944.882-1,7x7,Turno D,Mecánico,No,2024-03-26 00:00:00,Presente
TRB-070,Raúl Reyes Castro,15.480.073-5,4x3,Turno A,Ayudante de Operaciones,No,2024-03-21 00:00:00,Presente
TRB-010,Rodrigo Muñoz Castro,17.710.248-2,4x3,Turno C,Operador de Planta,No,2024-03-03 00:00:00,Presente
TRB-012,Roberto Bravo Díaz,15.029.889-K,4x3,Turno C,Electricista,No,31/03/2024,Presente
TRB-007,Felipe Pizarro García,20.045.349-2,4x3,Turno B,Técnico de Mantenimiento,No,2024-03-20 00:00:00,Presente 
TRB-009,Tomás Vega Valenzuela,20.134.457-3,4x3,Turno B,Técnico de Mantenimiento,No,2024-03-22 00:00:00,Presente
TRB-075,Marcelo Rojas Pizarro,14.377.985-8,7x7,Turno E,Operador de Camión,Sí,2024-03-26 00:00:00,Ausente
TRB-009,Tomás Vega Valenzuela,20.134.457-3,4x3,Turno B,Técnico de Mantenimiento,No,2024-03-21 00:00:00,Presente
TRB-037,Cristian García García,22.463.677-6,4x3,Turno B,Bodeguero,No,2024-03-19 00:00:00,Presente
TRB-060,Marcelo Aguilar Flores,9.704.528-3,4x3,Turno C,Mecánico,No,2024-03-23 00:00:00,Presente
TRB-116,Gabriel Poblete Vargas,23.593.028-5,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-04 00:00:00,Licencia Médica
TRB-064,Tomás Morales Cortés,12.276.362-5,4x3,Turno B,Operador de Camión,Sí,2024-03-23 00:00:00,P
TRB-007,Felipe Pizarro García,20.045.349-2,4x3,Turno B,Técnico de Mantenimiento,No,19/03/2024,Presente
TRB-115,Fernando Contreras Núñez,18.814.747-K,7x7,Turno E,Ayudante de Operaciones,No,24/03/2024,Presente
TRB-106,Luis Valenzuela Morales,16.004.240-0,7x7,Turno D,Operador de Planta,No,2024-03-11 00:00:00,Presente
TRB-029,Manuel Herrera Acuña,13.540.741-0,4x3,Turno A,Controlista,No,2024-03-25 00:00:00,Presente
TRB-093,Francisco Carrasco Sandoval,10.703.737-3,7x7,Turno D,Mecánico,No,21/03/2024,Presente
TRB-056,Roberto Poblete Sandoval,18.150.790-K,4x3,Turno B,Mecánico,No,2024-03-25 00:00:00,Presente
TRB-005,Nicolás Núñez González,13.357.277-5,4x3,Turno A,Ayudante de Operaciones,No,24-03-2024,Presente
TRB-071,Víctor Espinoza Núñez,10.329.373-1,4x3,Turno A,Operador de Planta,No,2024-03-10 00:00:00,Presente
TRB-024,Sebastián Cáceres Soto,11.570.554-7,4x3,Turno B,Operador de Equipo,Sí,2024-03-31 00:00:00,presente
TRB-093,Francisco Carrasco Sandoval,10.703.737-3,7x7,Turno D,Mecánico,No,2024-03-22 00:00:00,Presente
TRB-001,Luis Núñez Vargas,15.489.709-7,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-09 00:00:00,Presente
TRB-106,Luis Valenzuela Morales,16.004.240-0,7x7,Turno D,Operador de Planta,No,2024-03-23 00:00:00,Presente
TRB-036,Esteban Cisternas Acuña,16.153.634-2,,Turno C,Supervisor de Turno,No,2024-03-10 00:00:00,Licencia Médica
TRB-004,Tomás Ramos Sandoval,22.076.749-3,4x3,Turno C,Operador de Equipo,Sí,2024-03-08 00:00:00,Presente
TRB-012,Roberto Bravo Díaz,15.029.889-K,4x3,Turno C,Electricista,No,2024-03-04 00:00:00,Ausente
TRB-030,Sergio Cortés Torres,14.749.509-9,4x3,Turno B,Controlista,No,15/03/2024,Presente
TRB-043,Claudio Torres Fuentes,9.967.477-6,4x3,Turno B,Ayudante de Operaciones,No,2024-03-15 00:00:00,Permiso
TRB-098,Oscar Miranda Castro,24.382.262-9,7x7,Turno E,Controlista,No,2024-03-25 00:00:00,P
TRB-108,Roberto Miranda Miranda,11.843.085-9,7x7,Turno E,Electricista,No,2024-03-31 00:00:00,Presente
TRB-028,Esteban Martínez Martínez,24.307.133-K,4x3,Turno A,Operador de Planta,No,2024-03-19 00:00:00,Presente 
TRB-058,Andrés García Navarro,13.215.966-1,4x3,Turno A,Mecánico,No,21/03/2024,Presente
TRB-056,Roberto Poblete Sandoval,18.150.790-K,4x3,Turno B,Mecánico,No,2024-03-12 00:00:00,Presente
TRB-119,Carlos Tapia Ramos,10.872.694-6,7x7,Turno E,Controlista,No,2024-03-31 00:00:00,Presente
TRB-002,Oscar Martínez Contreras,22.157.347-1,4x3,Turno A,Técnico de Mantenimiento,No,2024-03-12 00:00:00,Presente
TRB-077,Rodrigo Espinoza Valenzuela,18.533.261-6,7x7,Turno E,Bodeguero,No,2024-03-01 00:00:00,Presente
TRB-084,Mauricio Castro Ramos,12.944.378-2,7x7,Turno D,Operador de Planta,No,2024-03-26 00:00:00,Presente
TRB-081,Ricardo Torres Cortés,18.812.889-0,7x7,Turno D,Mecánico,No,2024-03-25 00:00:00,Presente
TRB-101,Esteban Rodríguez Martínez,22.381.858-7,7x7,Turno E,Operador de Camión,Sí,2024-03-22 00:00:00,Presente
TRB-086,Esteban Ramos Pizarro,24.588.545-8,7x7,Turno E,Bodeguero,No,2024-03-30 00:00:00,PRESENTE
TRB-117,Luis Aguilar Carrasco,14.101.533-8,7x7,Turno E,Electricista,No,2024-03-01 00:00:00,presente
TRB-010,Rodrigo Muñoz Castro,17.710.248-2,4x3,Turno C,Operador de Planta,No,19/03/2024,PRESENTE
TRB-118,Raúl Flores Espinoza,17.383.781-K,7x7,Turno E,Operador de Planta,No,2024-03-04 00:00:00,PRESENTE
TRB-101,Esteban Rodríguez Martínez,22.381.858-7,7x7,Turno E,Operador de Camión,Sí,2024-03-10 00:00:00,Presente
TRB-051,Alfredo Contreras Cisternas,18.615.610-2,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-07 00:00:00,Presente
TRB-103,Daniel Carrasco Espinoza,20.721.364-0,7x7,Turno E,Operador de Planta,No,2024-03-15 00:00:00,Presente
TRB-002,Oscar Martínez Contreras,22.157.347-1,4x3,Turno A,Técnico de Mantenimiento,No,2024-03-08 00:00:00,Presente
TRB-006,,,4x3,Turno C,Bodeguero,No,2024-03-10 00:00:00,Presente
TRB-052,Alejandro Vargas Flores,21.280.369-3,4x3,Turno B,Operador de Planta,No,2024-03-24 00:00:00,Ausente
TRB-078,Marcelo Reyes Araya,18.944.882-1,7x7,Turno D,Mecánico,No,2024-03-25 00:00:00,Presente
TRB-049,Sergio López Vargas,21.548.459-9,4x3,Turno A,Técnico de Mantenimiento,No,2024-03-11 00:00:00,Presente
TRB-108,Roberto Miranda Miranda,11.843.085-9,7x7,Turno E,Electricista,No,2024-03-17 00:00:00,Licencia Médica
TRB-084,Mauricio Castro Ramos,12.944.378-2,7x7,Turno D,Operador de Planta,No,2024-03-11 00:00:00,Presente
TRB-004,Tomás Ramos Sandoval,22.076.749-3,4x3,Turno C,Operador de Equipo,Sí,2024-03-27 00:00:00,Presente
TRB-027,Andrés Bravo Reyes,,4x3,Turno B,Operador de Equipo,Sí,2024-03-17 00:00:00,Presente
TRB-103,Daniel Carrasco Espinoza,20.721.364-0,7x7,Turno E,Operador de Planta,No,2024-03-13 00:00:00,Presente
TRB-019,Eduardo Castro Herrera,24.559.643-K,4x3,Turno C,Bodeguero,No,2024-03-17 00:00:00,A
TRB-034,Héctor López Muñoz,19.087.340-4,4x3,Turno A,Operador de Equipo,Sí,2024-03-03 00:00:00,Presente
TRB-113,Alfredo Aguilar García,22.546.631-9,7x7,Turno E,Operador de Equipo,Sí,06/03/2024,Presente
TRB-034,Héctor López Muñoz,19.087.340-4,4x3,Turno A,Operador de Equipo,Sí,2024-03-02 00:00:00,Presente
TRB-104,Sebastián Martínez Acuña,8.650.395-6,7x7,Turno E,Bodeguero,No,19/03/2024,Presente
TRB-054,Esteban García López,15.152.271-8,4x3,Turno B,Operador de Camión,Sí,26-03-2024,Presente
TRB-079,Tomás Herrera Ramos,22.107.837-3,7x7,Turno E,Mecánico,No,2024-03-09 00:00:00,Presente
TRB-056,Roberto Poblete Sandoval,18.150.790-K,4x3,Turno B,Mecánico,No,11/03/2024,Presnte
TRB-018,Tomás Sandoval Flores,22.375.853-3,4x3,Turno A,Operador de Planta,No,2024-03-14 00:00:00,Presente
TRB-084,Mauricio Castro Ramos,12.944.378-2,7x7,Turno D,Operador de Planta,No,2024-03-23 00:00:00,Presnte
TRB-001,Luis Núñez Vargas,15.489.709-7,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-30 00:00:00,Presente
TRB-012,Roberto Bravo Díaz,15.029.889-K,4x3,Turno C,Electricista,No,2024-03-19 00:00:00,Presente
TRB-003,Felipe Torres Castro,24.956.909-7,4x3,Turno A,Operador de Equipo,Sí,2024-03-10 00:00:00,Presente
TRB-079,Tomás Herrera Ramos,22.107.837-3,7x7,Turno E,Mecánico,No,2024-03-06 00:00:00,Presente
TRB-107,Andrés Cisternas Torres,23.603.951-K,,Turno D,Ayudante de Operaciones,No,2024-03-07 00:00:00,A
TRB-050,Ignacio Contreras Miranda,9.333.508-2,4x3,Turno A,Operador de Camión,Sí,2024-03-18 00:00:00,Presente
TRB-116,Gabriel Poblete Vargas,23.593.028-5,7x7,Turno D,Técnico de Mantenimiento,No,18-03-2024,Presente
TRB-047,Pedro Pérez Contreras,23.998.367-7,4x3,Turno C,Electricista,No,2024-03-04 00:00:00,Presente
TRB-076,Fernando González Tapia,14.611.401-6,7x7,Turno E,Operador de Equipo,Sí,2024-03-21 00:00:00,presente
TRB-023,Andrés Vega Cortés,13.306.893-7,4x3,Turno C,Electricista,No,22-03-2024,Presente
TRB-031,Víctor Bravo Poblete,23.149.361-1,4x3,Turno C,Mecánico,No,2024-03-26 00:00:00,Presente
TRB-088,Pablo Salas Pérez,16.361.706-4,7x7,Turno D,Supervisor de Turno,No,2024-03-30 00:00:00,Permiso
TRB-120,Jaime Navarro Vargas,23.975.033-8,7x7,Turno D,Bodeguero,No,2024-03-24 00:00:00,Presente
TRB-077,Rodrigo Espinoza Valenzuela,18.533.261-6,7x7,Turno E,Bodeguero,No,2024-03-30 00:00:00,Presente
TRB-021,Mario Pizarro Miranda,23.705.148-3,4x3,Turno C,Técnico de Mantenimiento,No,19-03-2024,Presente
TRB-030,Sergio Cortés Torres,14.749.509-9,4x3,Turno B,Controlista,No,21-03-2024,Presente
TRB-070,Raúl Reyes Castro,15.480.073-5,4x3,Turno A,Ayudante de Operaciones,No,2024-03-25 00:00:00,Presente
TRB-077,Rodrigo Espinoza Valenzuela,18.533.261-6,7x7,Turno E,Bodeguero,No,2024-03-19 00:00:00,Presente
TRB-041,Ignacio López Poblete,11.285.271-9,4x3,Turno B,Ayudante de Operaciones,No,2024-03-22 00:00:00,PRESENTE
TRB-067,Ignacio Silva Soto,21.834.304-K,4x3,Turno C,Supervisor de Turno,No,2024-03-23 00:00:00,Presente
TRB-112,Fernando Bravo López,24.977.226-7,7x7,Turno E,Controlista,No,2024-03-12 00:00:00,Ausente
TRB-041,Ignacio López Poblete,11.285.271-9,4x3,Turno B,Ayudante de Operaciones,No,2024-03-01 00:00:00,Ausente
TRB-013,Rodrigo Miranda Silva,16.214.491-K,4x3,Turno C,Mecánico,No,2024-03-03 00:00:00,Presente
TRB-040,Gonzalo Herrera Cortés,14.156.836-1,4x3,Turno A,Controlista,No,2024-03-17 00:00:00,Presente
TRB-021,Mario Pizarro Miranda,23.705.148-3,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-05 00:00:00,Presente
TRB-095,Alfredo Espinoza Sandoval,23.633.825-8,7x7,Turno D,Bodeguero,No,07-03-2024,Licencia Médica
TRB-076,Fernando González Tapia,14.611.401-6,7x7,Turno E,Operador de Equipo,Sí,2024-03-10 00:00:00,Presente
TRB-030,Sergio Cortés Torres,14.749.509-9,4x3,Turno B,Controlista,No,2024-03-07 00:00:00,Presente
TRB-105,Héctor López Muñoz,9.041.193-4,7x7,Turno D,Electricista,No,2024-03-19 00:00:00,Presente
TRB-078,Marcelo Reyes Araya,18.944.882-1,7x7,Turno D,Mecánico,No,2024-03-27 00:00:00,Presente
TRB-027,Andrés Bravo Reyes,16.034.686-8,4x3,Turno B,Operador de Equipo,Sí,2024-03-28 00:00:00,Licencia Médica
TRB-040,Gonzalo Herrera Cortés,14.156.836-1,4x3,Turno A,Controlista,No,2024-03-19 00:00:00,Presente
TRB-068,Francisco Araya Vargas,16.952.514-5,4x3,Turno A,Supervisor de Turno,No,13/03/2024,Presente
TRB-082,Gonzalo Torres Cáceres,23.877.493-4,7x7,Turno E,Ayudante de Operaciones,No,2024-03-30 00:00:00,Presente
TRB-096,Patricio Araya Pizarro,8.655.383-K,7x7,Turno E,Operador de Equipo,Sí,2024-03-03 00:00:00,PRESENTE
TRB-032,Héctor López Espinoza,8.705.792-5,4x3,Turno A,Operador de Planta,No,30-03-2024,Ausente
TRB-097,Carlos Díaz Reyes,21.085.780-K,7x7,Turno E,Ayudante de Operaciones,No,2024-03-12 00:00:00,Presente
TRB-094,Héctor Pizarro Morales,15.179.067-4,7x7,Turno D,Supervisor de Turno,No,2024-03-18 00:00:00,Presente
TRB-003,Felipe Torres Castro,24.956.909-7,4x3,Turno A,Operador de Equipo,Sí,2024-03-17 00:00:00,Presente
TRB-003,Felipe Torres Castro,24.956.909-7,4x3,Turno A,Operador de Equipo,Sí,2024-03-04 00:00:00,Presente
TRB-010,Rodrigo Muñoz Castro,17.710.248-2,4x3,Turno C,Operador de Planta,No,2024-03-31 00:00:00,Presente
TRB-011,Diego Pizarro Núñez,23.213.925-0,4x3,Turno A,Operador de Planta,No,27/03/2024,Presente
TRB-032,Héctor López Espinoza,8.705.792-5,4x3,Turno A,Operador de Planta,No,2024-03-21 00:00:00,Presente
TRB-004,Tomás Ramos Sandoval,,4x3,Turno C,Operador de Equipo,Sí,02/03/2024,Presente
TRB-060,Marcelo Aguilar Flores,9.704.528-3,4x3,Turno C,Mecánico,No,01-03-2024,Presente
TRB-046,Pedro Contreras Sandoval,10.045.396-7,4x3,Turno B,Operador de Planta,No,2024-03-21 00:00:00,Licencia Médica
TRB-043,Claudio Torres Fuentes,9.967.477-6,4x3,Turno B,Ayudante de Operaciones,No,2024-03-03 00:00:00,Presente
TRB-118,Raúl Flores Espinoza,17.383.781-K,7x7,Turno E,Operador de Planta,No,09-03-2024,Presente
TRB-089,Manuel Salas Tapia,18.646.752-3,7x7,Turno D,Ayudante de Operaciones,No,01/03/2024,Ausente
TRB-046,Pedro Contreras Sandoval,10.045.396-7,4x3,Turno B,Operador de Planta,No,2024-03-27 00:00:00,Ausente
TRB-111,Sergio Rojas Cisternas,9.378.051-5,7x7,Turno D,Mecánico,No,2024-03-26 00:00:00,Presente
TRB-105,Héctor López Muñoz,9.041.193-4,7x7,Turno D,Electricista,No,2024-03-16 00:00:00,Presente
